Date,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2019-09-03,-0.0076595078876748246,-0.0007979533895741916,-0.03434209394269987,-0.0035469100171421184
2019-09-04,0.016507493279182453,0.008620939046179155,-0.004361341191321955,-0.0027569542647037297
2019-09-05,-0.0056214499460267384,0.015404887185379976,-0.002125216121494099,-0.013496083569894915
2019-09-06,0.004798102346409356,0.007287035154186678,0.019743795728723923,-0.00806744603039314
2019-09-09,0.0016461324343965637,-0.013239527383477341,-0.00024533624079751487,-0.0066886319849323445
2019-09-11,0.000755247165152636,-0.010914572637505844,0.00993238784075205,-0.013305068743838593
2019-09-12,0.008646407164556787,-0.004521857790504563,-0.019675576389999037,-0.009515675601077524
2019-09-13,-0.00591834611298868,0.01567757073484427,0.012521186731532642,0.003905721326416529
2019-09-16,-0.005909016045914113,-0.0019310132774084316,-0.012190620120111538,0.003751455782957006
2019-09-17,-0.014723418635396572,0.004279608091954111,-0.011045654242780898,-0.012802713316685263
2019-09-18,-0.010729767848601331,-0.0016856719699692283,0.006865921964022917,0.007462714717839856
2019-09-19,0.0065379827113280905,-0.011087192063288813,-0.022351121822524325,-0.017262604323363528
2019-09-20,0.08572373671019204,-0.01931556149879263,0.06190833161919712,-0.017517378473575863
2019-09-23,0.046938575179987216,-0.051816460004746864,-0.01215140019654938,-0.024331987231780518
2019-09-24,-0.0027478093158855793,0.03812073545369458,0.031377860191094134,0.014235026214406438
2019-09-25,-0.011309669616637695,-0.0017646220257238427,0.0006646214859569305,0.0211710272944633
2019-09-26,0.002256278487630341,-0.012823979107462408,0.013391160722924072,-0.00040698339874478077
2019-09-27,0.0013670930375258537,-0.00044734384139167807,0.00940193380787367,-0.015179834796909358
2019-09-30,-0.013553839088602936,0.029538877675265945,0.01756747278885401,0.02076864715323104
2019-10-01,0.017244423272421906,-0.015133030519889743,-0.020742731322506293,-0.018922101521774565
2019-10-03,-0.02042668205129341,-0.01006855058717116,0.00470182803921937,0.0001453565279200991
2019-10-04,-0.0280555036294982,0.009942737184777744,-0.002252554140386155,0.009227985871652565
2019-10-07,-0.0023560984625631207,-0.004927491283168131,0.0015277814693784029,-0.015338152108503545
2019-10-09,0.034164040473006266,-0.007500575338731185,0.011120272489386202,-0.013570057253832144
2019-10-10,-0.022729330601117013,-0.0007659469661943039,0.02828111040764557,-0.007777351173644011
2019-10-11,-0.001458544989307296,0.03974608914814909,-0.007476075644372143,-0.00881938117753831
2019-10-14,0.004660260506195762,-0.03585861522757329,0.003984368816055674,0.017042042272289094
2019-10-15,0.015366407416561154,-0.0229035914008686,0.004518393155581757,0.008033086496155464
2019-10-16,-0.0015957987023781286,0.004091376127613301,0.005993139340201047,0.004456932318548453
2019-10-17,-0.000901213214273226,-0.0025307866597174054,0.01744442768348039,0.014656537181821182
2019-10-18,0.00735014374741497,-0.0021465209398560847,0.014114106443467573,0.012915068528081169
2019-10-22,0.00834583030845734,-0.17659462563708392,-0.0015545197686638319,-0.002896410676088724
2019-10-23,0.0018541346393315642,0.02340419610137707,-0.01549984799199893,0.00907462991291062
2019-10-24,-0.00443971834782435,-0.023719308492858845,0.03114596182866248,0.005732017076726856
2019-10-25,-0.0057602465999644125,0.003300005182410328,-0.0036613935970595574,0.020419203361968438
2019-10-27,0.007053822045770763,0.017725845124151894,0.002128642548346098,-0.004362583443402913
2019-10-29,0.003870820240136507,0.0027703169931035704,0.022611666416540183,0.03672826408183926
2019-10-30,0.004697025682994722,0.015176492787221732,0.008180150368296007,0.026060017515397032
2019-10-31,-0.014523922167584927,0.03714597104332641,-0.010022416517683121,0.007451898661714735
2019-11-01,0.007853035297577445,0.003349220275426962,-0.005100541595493239,-0.030759437084591026
2019-11-04,-0.002583809611076208,0.030211865236725702,0.0005146522215763324,-0.0031628219204776356
2019-11-05,0.0021400345930458436,-0.018362174019920317,-0.007125738710030233,0.003594448618611424
2019-11-06,0.013741342756799621,0.023005900513782148,-0.008604688797556628,-0.006081810046619122
2019-11-07,0.0055945986945496505,0.010890600056575604,0.01638204633177356,-0.0014400904431636611
2019-11-08,-0.006430479759193255,-0.016733867247985652,-0.009021922979925191,-0.02567765428890949
2019-11-11,0.00726090327701073,-0.005309620960590667,-0.012320392731382654,-0.013708863171176536
2019-11-13,-0.005708918087397998,-0.01870006895395341,0.030691025630920847,0.03629295070886283
2019-11-14,0.012917581630200606,0.019976995780363924,-0.006507569780313922,0.008319184173210559
2019-11-15,0.0031352413174178095,-0.001986890046688227,0.005522201052831081,-0.010226192574608918
2019-11-18,-0.012480791206554872,0.0018450785904215899,-0.007952227654102202,-0.010098988392349288
2019-11-19,0.0077743873483408525,0.010789518745293193,0.034055840847964744,-0.02055746596998197
2019-11-20,0.0011392832012501162,0.00021032756228942022,0.024793531015569262,-0.00011847855324199613
2019-11-21,0.007822762485554727,0.0003505140535096213,-0.006514821035283382,0.00451910568868674
2019-11-22,-0.014599546688810904,-0.028513372774778056,0.005771557575473615,-0.022150246691608633
2019-11-25,0.005008263026113798,0.00704366398090432,0.009684694128711674,0.00471933720659536
2019-11-26,0.0031029197592639573,-0.01080129193178751,-0.0008330046520702233,-0.01688440989302059
2019-11-27,0.0026237479651739478,0.007429623920950124,0.006134133905058877,0.003730769310666748
2019-11-28,-0.010299911645130286,0.008729179850167974,0.006634578485935823,0.011157985302413425
2019-11-29,0.007597522693203923,-0.00786716682659222,-0.018618111911889522,-0.011669385253604031
2019-12-02,-0.007242108928269473,-0.005255344708582428,0.02253361349955029,-0.01580659926789414
2019-12-03,-0.008210445072029206,0.008123298846911101,-0.004801870490008638,0.01471043306233396
2019-12-04,-0.002991541624634365,0.014923481079619596,-0.016733125860417503,0.013318993253869208
2019-12-05,-0.004845490051889747,0.008428949801977387,-0.0011919677198205306,0.020382536096545965
2019-12-06,0.00036113734344133427,0.00034950768751114343,0.0026079611277546283,0.001083532273903814
2019-12-09,-0.0024907840865462747,0.0030022395020038242,0.011319068187759485,-0.03018837833134756
2019-12-10,0.005255866997602198,-0.003771556301801281,-0.0067953065627872076,-0.023372764363510913
2019-12-11,-0.0006004773665826115,0.009055554568800847,0.0002880385338262844,0.014329370504819094
2019-12-12,0.011821734113612758,-0.026632882127399365,0.0037053893815661137,-0.010337797976943324
2019-12-13,0.000197846653987706,0.013018662245085487,0.009330257818127602,0.024609165851018786
2019-12-16,-0.0051562650263424145,0.0037887562096784997,-0.010351048584747018,0.026442797356242956
2019-12-17,0.010876248275138738,0.0217502034897712,-0.0024925025970826574,0.017802293147730228
2019-12-18,0.016579667130433563,0.0037617685719503052,0.008379623653673486,0.0012923522059175537
2019-12-19,-0.0027505754111177222,-0.002187015951458938,0.021408256978470888,0.027885647239784452
2019-12-20,0.0061109051260294055,0.0009575476478184998,-0.006762036992340731,-0.002762714914211777
2019-12-23,0.004386160717835303,0.006064533142201988,-0.017474089475863198,0.00395103542327138
2019-12-24,-0.010225506494630304,-0.003538919781947735,-0.01600492905765667,-0.007240132367131605
2019-12-26,-0.01461209718366984,-0.006085903729815145,-0.020282649943683822,-0.006180232555458645
2019-12-27,0.003575046154057639,0.010914720779507675,0.017627867085894755,-0.0015679729935932057
2019-12-30,0.005592205001391006,-0.005510794337380756,0.0011987980569167758,-0.006983728296013014
2019-12-31,-0.007869319416697702,-0.002390541213600942,-0.019717669731001124,-0.009896531629739205
2020-01-01,0.005096630291724394,0.007765614922433144,-0.0029437372038679404,0.002725567755631633
2020-01-02,0.0063539312851643125,-0.0029220710368342427,0.016881139031891382,-0.004601156643390381
2020-01-03,-0.014363348462634665,0.01526334120124004,0.0012042996011852021,0.019733074594043967
2020-01-06,-0.021878968884684942,-0.00963054352374282,-0.02346541790271265,-9.074964911931176e-05
2020-01-07,0.015710631118199366,-0.014931471285682037,0.015267480391388295,0.002451205564204787
2020-01-08,-0.0026213799907540214,-0.013415408783430515,-0.007538599055718378,0.02214786579350502
2020-01-09,0.011152232396354303,0.012934495173018448,0.02277031664802251,-0.018301996450935044
2020-01-10,0.008848306434084269,0.01446439882405219,-0.00022618531425651545,-0.0003612417862361223
2020-01-13,0.0025694382206878945,0.04684320185151339,-0.0025554078096650615,-0.01053604498519177
2020-01-14,0.002718078717226587,0.0027111429658483173,-0.009306728374090915,0.0075270054904570454
2020-01-15,-0.004079743058087884,-0.010497790042305062,-0.0036354427304034626,0.009021728500747294
2020-01-16,0.0026440120177372885,-0.0007169124046464779,0.009177685753296362,0.005329801406121946
2020-01-17,-0.007405030984883013,0.0011077390134397254,0.027639835277763404,-0.008838498134533529
2020-01-20,-0.018357946554268798,0.0007810104096792472,-0.03125514886723951,-0.022212934523600267
2020-01-21,-0.008442559760055491,-0.007772943929993977,0.0010111297204947257,0.00032199147157991394
2020-01-22,-0.002816840602798835,0.010047582151524036,-0.00035869965356224466,0.01637791127968475
2020-01-23,0.003218303665072648,0.018205307750323134,-0.004247977322029239,-0.004985046453633212
2020-01-24,-0.00024083778531979898,-0.00204215436185666,-0.003477327208013654,-0.0034518061328294445
2020-01-27,-0.02551253516430645,-0.005958237456626522,-0.00990723854871272,-0.006502185821672837
2020-01-28,0.008208918541143806,-0.00012854255492921195,-0.02337016591651613,0.006662219628280973
2020-01-29,0.010288442478313663,0.014926660606108411,0.005488709211556176,-0.013438443892766886
2020-01-30,-0.007961187712542667,-0.011462071078740959,-0.02469697116357886,-0.007804532450077244
2020-01-31,0.00020380034636710348,-0.00610281051816554,-0.022484584816405737,-0.0278894591015059
2020-02-03,-0.02769788331393852,-0.011079913102170543,-0.018698178224018598,0.011215907323319627
2020-02-04,0.03054809795471848,0.02629945102108609,0.029092718814770734,0.0024939267838118345
2020-02-05,0.01200280515321208,-0.004197575999854112,0.015374611143137632,0.018240950699106254
2020-02-06,-0.003904245249456811,-0.016968106406347414,0.006400031309672908,-0.008514779793319155
2020-02-07,0.0019337969732808004,0.007684287411775545,-0.01670482757276492,0.0038451972632382024
2020-02-10,-0.001530549160086833,-0.005288650175733376,0.0013592979393895347,0.01181817726129238
2020-02-11,0.00024166289121070933,0.0004525267015849719,0.011875451618264537,-0.0039622632110889264
2020-02-12,0.006748220932957274,0.00964888043267173,0.012008004519747659,0.00802481342434026
2020-02-13,-0.00610351823663734,0.014237898440133378,0.002615061634426732,0.009718463157915802
2020-02-14,-0.017921871797834638,-0.007347961735736204,0.009082542691162954,-0.0035418920073124168
2020-02-17,-0.001806041312383302,0.0038073792952783548,-0.0063051093325727095,0.008683855503731045
2020-02-18,-0.0032091258735822956,0.01033344604949396,-0.0073667962867244195,0.0056575378203494895
2020-02-19,0.011432471653965845,0.0035040706250991766,0.024503168585278488,-0.00879412270081381
2020-02-20,-0.008264324216255147,-0.004319309643466565,-0.011940904090967838,-0.01817107772946191
2020-02-24,-0.0058919727928217844,-0.0014439554788220656,-0.027979694516618827,-0.01940534308010482
2020-02-25,-0.008007416635824958,0.0031991324468224457,-0.019956151645846264,0.019103739783441955
2020-02-26,-0.0008751398813809847,-0.019796598879461738,-0.01737695931059882,-0.015211337578089868
2020-02-27,0.00016677283429546744,-0.0062795335123382486,-0.004139180104953136,-0.008559879375392248
2020-02-28,-0.01834219836268746,-0.0611631485752472,-0.04243913719362532,-0.05133089623926108
2020-03-02,0.0016544091470967921,0.012697553151078438,-0.009452487503817475,0.000575022497625962
2020-03-03,0.0018634789172490879,0.007997132713101008,0.02008342750021424,0.017288345903736256
2020-03-04,-0.02827751103845723,0.015607037024341441,-0.0023485419131949203,0.022819568260266418
2020-03-05,0.0021737075659593983,-0.005484471181451279,-0.02154106197156692,0.019890094262593166
2020-03-06,-0.014390414880706463,-0.020957605951035907,-0.031100543867770582,-0.004055100707769314
2020-03-09,-0.024619960122669232,-0.047812689494684514,-0.13171225306832407,-0.07051412756568096
2020-03-11,0.005853063866148091,-0.026539987903253535,0.03475240093557808,-0.00950084888834133
2020-03-12,-0.08670140540583718,-0.08325471626324996,-0.08174921122555424,-0.09883024497781366
2020-03-13,0.04639560139918433,0.017510408865332068,0.039021817276895035,0.02038593875670229
2020-03-16,-0.06797206146129361,-0.09668864109704982,-0.0845386655388693,-0.06277256718992842
2020-03-17,-0.024715189099673456,-0.049566511588059955,-0.007609908914487137,-0.022896054943471158
2020-03-18,-0.10614698956430625,-0.03792052874015267,-0.039975018681785324,-0.002173853350211733
2020-03-19,0.021045129838735025,0.020836829369234953,-0.05387791273507781,-0.003690212162161465
2020-03-20,-0.014282796418444443,0.070159147119985,0.1036755810524961,0.09390085560523333
2020-03-23,-0.13475384407571586,-0.10579707355903908,-0.14103250912953832,-0.07372514679547894
2020-03-24,-0.005002419703132886,0.1136270361480757,0.06497669582921659,0.019835405809815673
2020-03-25,0.1097470768191241,0.027426401708129898,0.13730720895326262,0.027307957809438666
2020-03-26,0.0504701093403939,0.05893486516274525,-0.01494135755067531,0.02295876490001339
2020-03-27,0.0037108519351965723,0.014972784220536946,-0.0005628841396768077,0.01856005839289461
